"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Prupe.6G246900",211.013824627368,-0.720911327791283,0.255491511915699,-2.82166449439288,0.00477751293289017,0.0180708266261515
"Prupe.6G247100",521.328979435949,-1.4358998355235,0.172974148920633,-8.30123948858017,1.03030764925934e-16,8.05352608072314e-15
"Prupe.6G247200",8.4065519969853,1.52056374280505,0.484453551580313,3.13871936297069,0.00169687873586909,0.00773157383272127
"Prupe.6G247900",449.922811833068,-0.6526435608349,0.203430836596669,-3.20818402830864,0.00133575996377889,0.00631901028769658
"Prupe.6G248100",319.302244649867,-2.11978008972691,0.239796853269934,-8.83989952670781,9.58047183923309e-19,9.28157877770494e-17
"Prupe.6G248400",145.268078392827,-2.06555094534204,0.231169276556803,-8.93523125610725,4.06327460007369e-19,4.1873638194779e-17
"Prupe.6G248600",377.632377127895,-0.494391208164762,0.170565827856602,-2.89853609235494,0.00374909155600779,0.0147957859549374
"Prupe.6G248700",79.805408878065,2.07307984943224,0.295618922432621,7.01267642941479,2.33801744438737e-12,9.30911756313556e-11
"Prupe.6G249000",41.2827377659701,0.576678826907851,0.234419217834196,2.4600322116753,0.0138924546304516,0.0428493359295753
"Prupe.6G249200",263.058776555551,0.616951282919625,0.230541347409412,2.67609819172263,0.00744848192536375,0.0258640708851303
"Prupe.6G249300",703.493602677498,1.7998912724143,0.427929696909492,4.20604432319867,2.5987928684955e-05,0.000210051605053368
"Prupe.6G249600",22.277704725771,3.259994055584,0.72579221096965,4.49163549334414,7.06783135728351e-06,6.73864030041593e-05
"Prupe.6G249900",1917.56984589864,0.610580025015453,0.168954102546647,3.61388102337956,0.000301647523818157,0.00177295835574918
"Prupe.6G250200",224.233127437748,0.718224691616853,0.114352196486327,6.28081238214547,3.3680840084578e-10,9.32901582474419e-09
"Prupe.6G250500",123.772344485762,-0.456325547248895,0.144608899165783,-3.15558412989336,0.0016017706453378,0.00737495056437505
"Prupe.6G251000",64.025555285485,1.61940152060272,0.328332639469222,4.9321977955668,8.13095182435539e-07,1.04039561901049e-05
"Prupe.6G251300",79.6374346159934,1.18265585371388,0.27818137836086,4.25138397358762,2.12453566138492e-05,0.000176120320225927
"Prupe.6G251400",112.148562612019,2.55461950411931,0.350719053941639,7.28394843510387,3.24188968628783e-13,1.48484197984377e-11
"Prupe.6G252000",196.685215011737,-0.562377681937746,0.134494417810465,-4.18142024846171,2.89693863129452e-05,0.000229906911459814
"Prupe.6G252100",70.0478623948152,-0.564161321938076,0.181654049503233,-3.10569086392999,0.0018983506356586,0.00845351099628271
"Prupe.6G253100",94.7195359319179,-0.885925452231896,0.15730975328172,-5.631726156517,1.78414817516695e-08,3.388269836182e-07
"Prupe.6G253400",4187.0478049374,-0.417396588708807,0.12352683353791,-3.37899528996433,0.000727512545538363,0.00378764146727415
"Prupe.6G253500",1024.28640444018,0.792149788180103,0.207553247164674,3.81660994950182,0.000135297798982761,0.000890255282633671
"Prupe.6G253600",15.9463515339887,-1.30598715012483,0.345160543413136,-3.78370927687887,0.000154508291347487,0.0009989974659799
"Prupe.6G255200",62.7862044931682,0.482452228854344,0.184269390651946,2.61818974463109,0.00883976361613873,0.0297692776923364
"Prupe.6G255400",178.885528073946,-0.812505248051017,0.18552780837105,-4.37942567847313,1.18992494636801e-05,0.000106314458765383
"Prupe.6G256300",355.560541337853,-0.621036034012468,0.158038449139428,-3.92965153349843,8.50690531723219e-05,0.000595540028252322
"Prupe.6G256600",230.546470433082,-0.590508576189843,0.130190248172842,-4.53573585178115,5.74029888702273e-06,5.63127874483802e-05
"Prupe.6G256900",650.832546712362,0.387070218467485,0.143761287947321,2.69245096502837,0.00709289648335757,0.0248440457796778
"Prupe.6G257000",172.619165351311,0.456075635634013,0.150964518867756,3.02107832393075,0.00251876196940934,0.0106995216978971
"Prupe.6G257100",34.9556438330117,-0.772976909421409,0.226853459903289,-3.40738426361643,0.000655887176221017,0.00346973228628446
"Prupe.6G257200",2821.25263718813,-0.229548959124611,0.0721496825899986,-3.18156575170341,0.00146481268439056,0.00682507913651211
"Prupe.6G257300",1035.5380641365,2.93817150041709,0.299725753245336,9.80286634899903,1.09435272460877e-22,1.7041909132926e-20
"Prupe.6G257900",179.745734180561,-0.543432409454381,0.119096604178068,-4.56295469719578,5.04387013410192e-06,5.03500863386632e-05
"Prupe.6G258300",427.354192325131,0.968995001916258,0.174108108588699,5.56547888418766,2.61433441344219e-08,4.75442494583002e-07
"Prupe.6G258400",2689.48239421347,0.890021573214751,0.139694484216405,6.37120053957172,1.87554208719018e-10,5.46872694854357e-09
"Prupe.6G258500",960.927614772227,-0.936744352531643,0.206953780333751,-4.52634569429449,6.00123817808902e-06,5.84905100685978e-05
"Prupe.6G259000",10.9004863000295,1.64474817015068,0.496483890463318,3.31279262377637,0.000923694414681768,0.0046345650787243
"Prupe.6G259100",149.869447005746,-0.66479596768157,0.105486121319991,-6.30221264525326,2.9342621167672e-10,8.24692412844877e-09
"Prupe.6G259200",91.1644191017796,1.30973887000805,0.274287496723955,4.77505859964946,1.79654932630456e-06,2.0786382216236e-05
"Prupe.6G259800",6.23258685399588,-2.04393653155224,0.787603677298404,-2.59513330176827,0.00945542392848199,0.0313981009711699
"Prupe.6G260000",121.657453179818,0.920902387382289,0.311816629912925,2.95334597016026,0.00314349439971054,0.012812664828647
"Prupe.6G260100",97.2315871875778,-1.01768401665245,0.410578751125917,-2.47865729500538,0.0131877948623243,0.0411406753807159
"Prupe.6G260200",416.632697121109,-1.89578532229716,0.240294177108585,-7.88943512950998,3.03557371688443e-15,1.96359588461727e-13
"Prupe.6G260300",5.79386004741082,3.15329296132793,0.963545375487191,3.27259415233408,0.00106565373340931,0.00523195666451749
"Prupe.6G260400",25.2803749474034,2.98821377437374,0.926385421565219,3.22567012046116,0.00125678120388662,0.00600620851314125
"Prupe.6G261000",156.600431143794,2.91848418066609,0.730524753514987,3.99505173044929,6.46801286829491e-05,0.000468240477032245
"Prupe.6G261600",123.08497054315,0.831609230978938,0.1697888159772,4.89790347021803,9.68645963116947e-07,1.20496118831998e-05
"Prupe.6G262100",215.161946941434,-0.858820450428865,0.191280505675448,-4.48984828535561,7.12739200108101e-06,6.78312186685043e-05
"Prupe.6G262300",991.09893068316,-1.41280380821988,0.166935234993552,-8.46318518840227,2.60172080557763e-17,2.22341367868531e-15
"Prupe.6G262600",14.8606033465454,6.07585242792328,0.952333178519339,6.37996508466695,1.77128362852683e-10,5.17909537169952e-09
"Prupe.6G263600",6.95205707021841,2.09053293642121,0.837607548574829,2.4958382239728,0.0125659895798763,0.039558969592354
"Prupe.6G264100",203.04784450545,1.13533855062974,0.242485246641102,4.68209330817612,2.83960164952285e-06,3.09310598331186e-05
"Prupe.6G264400",377.340990613859,-0.491417244741289,0.12441179414311,-3.9499249096594,7.8175714790687e-05,0.000552804592009624
"Prupe.6G264600",1778.4584401311,2.05781253760237,0.439436381933374,4.68284516759553,2.82920218099719e-06,3.08337571026977e-05
"Prupe.6G264700",11.2003500522218,2.37018758165998,0.953901983544775,2.48472864355746,0.0129650220218098,0.0406447447009406
"Prupe.6G265200",726.441629940213,1.0930932781924,0.184032671560474,5.9396696734536,2.85596951533773e-09,6.46297600871315e-08
"Prupe.6G265300",812.348817587793,0.739294181265678,0.306473234628099,2.41226344663605,0.0158538214467168,0.047722635778111
